-9.977700000000000458e+00,-6.039080000000000226e+00,1.418449999999999989e+00
-1.017120000000000068e+01,-6.089529999999999887e+00,1.087229999999999919e+00
-1.145149999999999935e+01,-5.476829999999999643e+00,1.137890000000000068e+00
-1.046610000000000085e+01,-5.922570000000000334e+00,1.387210000000000054e+00
-1.049799999999999933e+01,-5.736200000000000188e+00,1.203529999999999989e+00
-1.050360000000000049e+01,-5.693389999999999951e+00,1.209570000000000034e+00
-1.043350000000000044e+01,-5.731869999999999798e+00,1.204360000000000097e+00
-1.040140000000000065e+01,-5.783210000000000406e+00,1.166690000000000005e+00
-1.051360000000000028e+01,-5.748910000000000409e+00,1.140360000000000040e+00
-1.042730000000000068e+01,-5.728480000000000238e+00,1.224169999999999980e+00
-1.041510000000000069e+01,-5.735669999999999824e+00,1.236459999999999892e+00
-9.795199999999999463e+00,-5.783159999999999634e+00,1.199189999999999978e+00
-1.039000000000000057e+01,-5.821900000000000297e+00,1.226150000000000073e+00
-1.043060000000000009e+01,-5.723370000000000068e+00,1.211349999999999927e+00
-1.056000000000000050e+01,-5.362560000000000215e+00,8.766019999999999923e-01
-1.041210000000000058e+01,-5.734399999999999942e+00,1.221670000000000034e+00
-1.030059999999999931e+01,-5.690959999999999575e+00,1.107059999999999933e+00
-1.056339999999999968e+01,-5.308880000000000265e+00,1.295490000000000030e+00
-1.034919999999999973e+01,-5.630560000000000009e+00,1.314240000000000075e+00
-1.037609999999999921e+01,-5.607510000000000439e+00,1.106039999999999912e+00
-1.037609999999999921e+01,-5.607510000000000439e+00,1.106039999999999912e+00
-1.049349999999999916e+01,-5.570020000000000415e+00,1.157909999999999995e+00
-1.041370000000000040e+01,-5.741760000000000197e+00,1.225319999999999965e+00
-1.040210000000000079e+01,-5.753840000000000288e+00,1.216970000000000107e+00
-1.044730000000000025e+01,-5.690170000000000172e+00,1.196509999999999962e+00
-1.048489999999999966e+01,-5.608360000000000234e+00,1.153899999999999926e+00
-1.033500000000000085e+01,-5.276959999999999873e+00,9.286590000000000122e-01
-1.049430000000000085e+01,-5.744760000000000311e+00,1.045449999999999990e+00
-1.042220000000000013e+01,-5.672109999999999985e+00,1.128100000000000103e+00
-1.043309999999999960e+01,-5.474350000000000271e+00,9.675340000000000051e-01
-1.037170000000000059e+01,-5.655630000000000379e+00,1.297709999999999919e+00
-1.035919999999999952e+01,-5.517859999999999765e+00,9.699719999999999454e-01
-1.051280000000000037e+01,-5.712270000000000181e+00,1.058470000000000022e+00
-1.063659999999999961e+01,-5.483600000000000030e+00,8.818730000000000180e-01
-1.043890000000000029e+01,-5.671129999999999782e+00,1.265630000000000033e+00
-1.046649999999999991e+01,-4.967240000000000322e+00,9.774509999999999588e-01
-1.058629999999999960e+01,-5.484639999999999738e+00,9.197650000000000547e-01
-1.060820000000000007e+01,-5.497469999999999857e+00,8.798709999999999587e-01
-1.039669999999999916e+01,-5.713149999999999729e+00,1.216320000000000068e+00
-1.036589999999999989e+01,-5.629800000000000360e+00,1.314440000000000053e+00
-1.050999999999999979e+01,-5.636779999999999902e+00,1.157080000000000108e+00
-1.063090000000000046e+01,-5.250670000000000393e+00,1.250450000000000061e+00
-1.038269999999999982e+01,-5.690400000000000347e+00,1.145590000000000108e+00
-1.033469999999999978e+01,-5.609119999999999884e+00,1.311490000000000045e+00
-1.048620000000000019e+01,-5.540960000000000107e+00,1.180600000000000094e+00
-1.028580000000000005e+01,-5.545149999999999579e+00,1.197519999999999918e+00
-1.049230000000000018e+01,-5.603329999999999700e+00,1.123080000000000078e+00
-1.042559999999999931e+01,-5.630469999999999864e+00,1.287500000000000089e+00
-1.042910000000000004e+01,-5.631689999999999863e+00,1.317220000000000057e+00
-1.043650000000000055e+01,-5.695159999999999556e+00,1.166150000000000020e+00
-1.037739999999999974e+01,-5.642249999999999766e+00,1.302000000000000046e+00
-1.045739999999999981e+01,-5.691889999999999894e+00,1.184069999999999956e+00
-1.049869999999999948e+01,-5.719210000000000349e+00,1.167079999999999895e+00
-1.039930000000000021e+01,-5.646819999999999951e+00,1.319199999999999928e+00
-1.024070000000000036e+01,-5.418549999999999756e+00,1.191060000000000008e+00
-1.054240000000000066e+01,-5.668029999999999902e+00,1.077649999999999997e+00
-1.048290000000000077e+01,-5.559630000000000294e+00,1.188819999999999988e+00
-1.054359999999999964e+01,-5.527800000000000047e+00,1.189999999999999947e+00
-1.049929999999999986e+01,-5.677870000000000417e+00,1.180229999999999890e+00
-1.048390000000000022e+01,-5.483999999999999986e+00,1.289080000000000004e+00
-1.048850000000000016e+01,-5.687310000000000088e+00,1.143979999999999997e+00
-1.044960000000000022e+01,-5.630760000000000431e+00,1.235400000000000054e+00
-1.041200000000000081e+01,-5.687249999999999694e+00,1.276629999999999932e+00
-1.041200000000000081e+01,-5.687249999999999694e+00,1.276629999999999932e+00
-1.044469999999999921e+01,-5.612739999999999618e+00,1.184320000000000039e+00
-1.044469999999999921e+01,-5.612739999999999618e+00,1.184320000000000039e+00
-1.039339999999999975e+01,-5.674319999999999808e+00,1.267759999999999998e+00
-1.043939999999999912e+01,-5.670609999999999928e+00,1.199559999999999960e+00
-1.045040000000000013e+01,-5.701780000000000292e+00,1.158150000000000013e+00
-1.039809999999999945e+01,-5.711020000000000429e+00,1.248639999999999972e+00
-1.046480000000000032e+01,-5.549619999999999997e+00,1.195899999999999963e+00
-1.046400000000000041e+01,-5.653660000000000352e+00,1.169910000000000005e+00
-1.041859999999999964e+01,-5.711100000000000065e+00,1.270299999999999985e+00
-1.048620000000000019e+01,-5.675569999999999560e+00,1.148330000000000073e+00
-1.046049999999999969e+01,-5.656749999999999723e+00,1.195910000000000029e+00
-1.045420000000000016e+01,-5.646200000000000330e+00,1.286699999999999955e+00
-1.046809999999999974e+01,-5.623339999999999783e+00,1.254350000000000076e+00
-1.013419999999999987e+01,-5.663289999999999935e+00,1.249949999999999894e+00
-1.054279999999999973e+01,-5.533960000000000434e+00,1.289709999999999912e+00
-1.056269999999999953e+01,-5.552660000000000373e+00,1.240059999999999940e+00
-1.060469999999999935e+01,-5.470869999999999678e+00,1.288350000000000106e+00
-1.060629999999999917e+01,-5.481300000000000061e+00,1.263139999999999930e+00
-1.059980000000000011e+01,-5.416640000000000121e+00,1.280189999999999939e+00
-1.058259999999999934e+01,-5.378779999999999895e+00,1.218939999999999912e+00
-1.044609999999999950e+01,-5.272540000000000227e+00,1.340659999999999963e+00
-1.047160000000000046e+01,-5.137190000000000367e+00,1.244340000000000002e+00
-1.052619999999999933e+01,-5.094769999999999577e+00,1.174390000000000045e+00
-1.046320000000000050e+01,-4.983550000000000146e+00,1.250869999999999926e+00
-1.046959999999999980e+01,-4.807929999999999815e+00,1.271309999999999940e+00
-1.015970000000000084e+01,-4.808370000000000033e+00,1.239470000000000072e+00
-1.064140000000000086e+01,-4.578479999999999883e+00,1.170600000000000085e+00
-1.034660000000000046e+01,-4.425200000000000244e+00,1.171270000000000033e+00
-1.055480000000000018e+01,-4.237169999999999881e+00,1.326170000000000071e+00
-1.064289999999999914e+01,-4.110240000000000116e+00,1.259500000000000064e+00
-1.045240000000000080e+01,-3.959690000000000154e+00,1.281649999999999956e+00
-1.058339999999999925e+01,-3.858519999999999950e+00,1.320340000000000069e+00
-1.063460000000000072e+01,-4.012120000000000353e+00,1.226709999999999967e+00
-1.063410000000000011e+01,-3.823259999999999881e+00,1.227740000000000054e+00
-1.056869999999999976e+01,-3.689830000000000165e+00,1.561819999999999986e+00
-1.050999999999999979e+01,-3.639600000000000168e+00,1.453640000000000043e+00
-1.057360000000000078e+01,-3.903750000000000053e+00,1.319509999999999961e+00
-1.122649999999999970e+01,-3.731279999999999930e+00,1.330200000000000049e+00
