-9.9777,-6.0391,1.4184
-10.171,-6.0895,1.0872
-10.171,-6.0895,1.1379
-10.466,-5.9226,1.3872
-10.498,-5.7362,1.2035
-10.504,-5.6934,1.2096
-10.434,-5.7319,1.2044
-10.401,-5.7832,1.1667
-10.514,-5.7489,1.1404
-10.427,-5.7285,1.2242
-10.415,-5.7357,1.2365
-9.7952,-5.7832,1.1992
-10.39,-5.8219,1.2262
-10.431,-5.7234,1.2113
-10.56,-5.3626,0.8766
-10.412,-5.7344,1.2217
-10.301,-5.691,1.1071
-10.563,-5.3089,1.2955
-10.349,-5.6306,1.3142
-10.376,-5.6075,1.106
-10.376,-5.6075,1.106
-10.493,-5.57,1.1579
-10.414,-5.7418,1.2253
-10.402,-5.7538,1.217
-10.447,-5.6902,1.1965
-10.485,-5.6084,1.1539
-10.335,-5.277,0.92866
-10.494,-5.7448,1.0454
-10.422,-5.6721,1.1281
-10.433,-5.4744,0.96753
-10.372,-5.6556,1.2977
-10.359,-5.5179,0.96997
-10.513,-5.7123,1.0585
-10.637,-5.4836,0.88187
-10.439,-5.6711,1.2656
-10.466,-4.9672,0.97745
-10.586,-5.4846,0.91977
-10.608,-5.4975,0.87987
-10.397,-5.7131,1.2163
-10.366,-5.6298,1.3144
-10.51,-5.6368,1.1571
-10.631,-5.2507,1.2505
-10.383,-5.6904,1.1456
-10.335,-5.6091,1.3115
-10.486,-5.541,1.1806
-10.286,-5.5451,1.1975
-10.492,-5.6033,1.1231
-10.426,-5.6305,1.2875
-10.429,-5.6317,1.3172
-10.437,-5.6952,1.1662
-10.377,-5.6422,1.302
-10.457,-5.6919,1.1841
-10.499,-5.7192,1.1671
-10.399,-5.6468,1.3192
-10.241,-5.4185,1.1911
-10.542,-5.668,1.0776
-10.483,-5.5596,1.1888
-10.544,-5.5278,1.19
-10.499,-5.6779,1.1802
-10.484,-5.484,1.2891
-10.489,-5.6873,1.144
-10.45,-5.6308,1.2354
-10.412,-5.6872,1.2766
-10.412,-5.6872,1.2766
-10.445,-5.6127,1.1843
-10.445,-5.6127,1.1843
-10.393,-5.6743,1.2678
-10.439,-5.6706,1.1996
-10.45,-5.7018,1.1582
-10.398,-5.711,1.2486
-10.465,-5.5496,1.1959
-10.464,-5.6537,1.1699
-10.419,-5.7111,1.2703
-10.486,-5.6756,1.1483
-10.46,-5.6567,1.1959
-10.454,-5.6462,1.2867
-10.468,-5.6233,1.2544
-10.134,-5.6633,1.2499
-10.543,-5.534,1.2897
-10.563,-5.5527,1.2401
-10.605,-5.4709,1.2884
-10.606,-5.4813,1.2631
-10.6,-5.4166,1.2802
-10.583,-5.3788,1.2189
-10.446,-5.2725,1.3407
-10.472,-5.1372,1.2443
-10.526,-5.0948,1.1744
-10.463,-4.9836,1.2509
-10.47,-4.8079,1.2713
-10.16,-4.8084,1.2395
-10.16,-4.8084,1.1706
-10.347,-4.4252,1.1713
-10.555,-4.2372,1.3262
-10.555,-4.2372,1.2595
-10.452,-3.9597,1.2816
-10.583,-3.8585,1.3203
-10.635,-4.0121,1.2267
-10.634,-3.8233,1.2277
-10.569,-3.6898,1.5618
-10.51,-3.6396,1.4536
-10.574,-3.9038,1.3195
-10.574,-3.9038,1.3302
-9.9403,-3.2892,1.3735
-10.069,-3.1406,1.4311
-10.396,-2.976,1.3856
-10.18,-2.8176,1.3623
-10.173,-2.7689,1.35
-10.212,-2.6377,1.2929
-10.451,-2.2812,1.4169
-10.454,-2.0187,1.6071
-10.454,-2.0187,1.4963
-10.454,-2.0187,1.4698
-10.254,-1.8727,1.4226
-10.476,-1.845,1.369
-10.291,-1.5973,1.3747
-10.312,-1.4615,1.351
-10.426,-1.3014,1.4102
-10.207,-1.1978,1.4697
-10.404,-1.0961,1.3535
-10.147,-0.93142,1.3853
-10.461,-0.68175,1.4662
-10.39,-0.69705,1.465
-10.451,-0.51706,1.2942
-10.418,-0.41384,1.3512
-10.476,-0.16279,1.5111
-10.493,-0.06751,1.5223
-10.56,0.010679,1.4102
-10.411,0.13641,1.4177
-10.511,0.23699,1.417
-10.45,0.40685,1.3267
-10.199,0.4376,1.2949
-10.246,0.64712,1.4655
-10.242,0.69967,1.28
-10.293,0.74534,1.2549
-10.473,1.0265,1.3622
-10.405,1.1846,1.4606
-10.416,1.2612,1.3825
-10.292,1.4344,1.5598
-10.501,1.8716,1.4633
-10.556,1.9516,1.4403
-10.572,1.9749,1.3687
-10.538,2.2691,1.2555
-10.457,2.2523,1.279
-10.392,2.2631,1.3972
-10.395,2.4662,1.4116
-10.532,2.8611,1.2063
-10.606,2.945,1.2576
-10.477,3.0865,1.1443
-10.14,3.4039,1.1426
-10.468,3.3576,1.3849
-10.536,3.5662,1.3514
-10.604,3.6916,1.2689
-10.609,3.6778,1.2734
-10.464,3.8427,1.2759
-10.461,4.1006,1.2407
-10.434,4.182,1.253
-10.457,4.1928,1.3259
-10.475,4.1479,1.3474
-10.475,4.1479,1.3131
-10.475,4.1479,1.2114
-10.475,4.1479,1.1729
-10.475,4.1479,1.5161
-10.304,4.5407,1.0532
-10.304,4.5407,1.3378
-10.304,4.5407,1.3725
-10.304,4.5407,1.2402
-10.304,4.5407,1.238
-10.304,4.5407,1.2646
-10.304,4.5407,1.3063
-10.011,5.5751,1.3496
-10.011,5.5751,1.3692
-9.8315,5.7219,1.3254
-9.5785,5.805,1.3714
-9.4579,5.8229,1.3808
-9.2313,5.7611,1.3903
-9.1198,5.7966,1.368
-8.9953,5.6714,1.4322
-8.8665,5.7397,1.3473
-8.6394,5.7367,1.3723
-8.4704,5.7424,1.3891
-8.3516,5.7109,1.4067
-8.1129,5.9253,1.2787
-7.9903,5.7041,1.4712
-7.8241,5.6833,1.4444
-7.6768,5.7224,1.344
-7.4958,5.6835,1.4438
-7.3466,5.7361,1.5046
-7.0956,5.7127,1.4854
-6.955,5.7515,1.4787
-6.7354,5.6606,1.5523
-6.5126,5.6989,1.6157
-6.4627,5.6992,1.5376
-6.2437,5.7209,1.5326
-6.0919,5.6728,1.5316
-5.9464,5.7159,1.4881
-5.8207,5.6596,1.5443
-5.5734,5.6129,1.5188
-5.362,5.6128,1.5119
-5.2007,5.5574,1.5565
-5.2007,5.5574,1.584
-4.9051,5.7499,1.6927
-4.7241,5.7396,1.6152
-4.461,5.7568,1.615
-4.461,5.7568,1.7172
-4.461,5.7568,1.6277
-4.461,5.7568,1.6194
-4.461,5.7568,1.6222
-3.8386,5.5457,1.6767
-3.8386,5.5457,1.4868
-3.8462,5.4427,1.6995
-3.7209,5.2659,1.832
-3.6927,5.2481,1.7239
-3.8141,5.0625,1.7756
-3.8758,4.9578,1.7451
-3.879,4.8434,1.7286
-3.7978,4.5567,1.6967
-3.7912,4.4105,1.7594
-3.7435,4.3307,1.7109
